,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16
121,0.86694545,-0.18184456,0.13874164,0.43267462,0.629707,0.115894794,-0.1890403,-0.24250852,0.71315217,0.25398383,0.23584828,-0.5596718,-0.28269124,-0.03774073,-0.08506801,-0.16861512
122,0.88167715,-0.20524365,0.16950606,0.4667164,0.6393794,0.14446871,-0.21545412,-0.24250852,0.724643,0.2941338,0.2653496,-0.56929207,-0.28269124,-0.03774073,-0.08506801,-0.1969152
123,0.9596819,-0.10218335,0.030136228,0.33765087,0.7061228,0.008044973,-0.096875004,-0.24250852,0.80144155,0.124689154,0.14332129,-0.6267913,-0.28269124,-0.03774073,-0.08506801,-0.0638666
124,0.9120875,-0.12913515,0.06693284,0.36768976,0.66844314,0.04563144,-0.12781784,-0.24250852,0.75692785,0.16776453,0.17425151,-0.5925318,-0.28269124,-0.03774073,-0.08506801,-0.09981529
125,0.88156325,-0.07651559,-0.0025759633,0.29205805,0.6495482,-0.018646253,-0.06778048,-0.23552546,0.733425,0.07845801,0.10929412,-0.5724774,-0.28269124,-0.03774073,-0.08506801,-0.035855103
126,0.9425714,-0.05328422,-0.035396256,0.26891658,0.6975007,-0.053107582,-0.040426515,-0.19556123,0.7891271,0.04158913,0.08325687,-0.6158018,-0.28269124,-0.03774073,-0.08506801,-0.0028265452
127,1.0571486,-0.12940562,0.06298158,0.3884742,0.77874714,0.034314245,-0.12601984,-0.24250852,0.8856539,0.17396317,0.18077981,-0.69396305,-0.28269124,-0.03774073,-0.08506801,-0.090762034
128,0.9654685,-0.18037419,0.13290024,0.44473556,0.70570934,0.105320774,-0.18488836,-0.24250852,0.8000191,0.25513065,0.23869672,-0.62817955,-0.28269124,-0.03774073,-0.08506801,-0.15905343
129,0.87059087,-0.23433486,0.20722127,0.5040268,0.6291025,0.18008287,-0.24782412,-0.24250852,0.7113098,0.3403952,0.29889375,-0.5603458,-0.28269124,-0.03774073,-0.08506801,-0.23146611
130,0.7608189,-0.4735303,0.52903974,0.81224257,0.5264752,0.4900369,-0.5231429,-0.24250852,0.5960466,0.73445135,0.58230084,-0.47724852,-0.28269124,-0.03774073,-0.08506801,-0.53566736
131,0.761652,-0.5863868,0.6790609,0.9646872,0.5177745,0.63155645,-0.6523199,-0.24250852,0.58802927,0.92151743,0.71732867,-0.47484344,-0.28269124,-0.03774073,-0.08506801,-0.6752784
132,0.71352136,-0.72526264,0.8654442,1.1455573,0.4696799,0.81014377,-0.81218004,-0.24250852,0.5348718,1.1503365,0.8818256,-0.4375853,-0.28269124,-0.03774073,-0.08506801,-0.850817
133,0.5937947,-0.784986,0.9479037,1.209371,0.37408227,0.8943754,-0.88184917,-0.24250852,0.4236374,1.2442343,0.94814575,-0.35207698,-0.28269124,-0.03774073,-0.08506801,-0.93180096
134,0.6509983,-0.78204274,0.9422222,1.2137175,0.41820917,0.8862404,-0.87741697,-0.24250852,0.4746933,1.2420732,0.9476742,-0.39206153,-0.28269124,-0.03774073,-0.08506801,-0.92446595
135,0.6234427,-0.7855145,0.947518,1.2141044,0.39657715,0.8922714,-0.88188905,-0.24250852,0.44966716,1.2458935,0.9497391,-0.37274843,-0.28269124,-0.03774073,-0.08506801,-0.93014055
136,0.70388275,-0.7560994,0.90593374,1.18577,0.46032062,0.8488257,-0.8469192,-0.24250852,0.5232854,1.2003801,0.9181224,-0.4297298,-0.28269124,-0.03774073,-0.08506801,-0.88841033
137,0.80151546,-0.6405415,0.7495786,1.0433322,0.5438073,0.69583046,-0.7134158,-0.24250852,0.618913,1.0126057,0.7837628,-0.50117517,-0.28269124,-0.03774073,-0.08506801,-0.73919773
138,0.80272514,-0.58542836,0.6757019,0.96867865,0.54923975,0.62551874,-0.64994884,-0.24250852,0.6235907,0.92021805,0.7170203,-0.5033559,-0.28269124,-0.03774073,-0.08506801,-0.6698237
139,0.7163235,-0.56349117,0.6478651,0.92658556,0.48586828,0.60351014,-0.6251409,-0.24250852,0.547508,0.87894565,0.6862825,-0.44311166,-0.28269124,-0.03774073,-0.08506801,-0.646303
140,0.8310614,-0.4768545,0.53019583,0.8252967,0.5790764,0.4858352,-0.52534634,-0.24250852,0.6565175,0.7397935,0.5866589,-0.52611727,-0.28269124,-0.03774073,-0.08506801,-0.5327315
141,0.72751623,-0.42482916,0.46324113,0.7400638,0.504766,0.42762893,-0.46671632,-0.24250852,0.5677754,0.648091,0.51903015,-0.4548529,-0.28269124,-0.03774073,-0.08506801,-0.4735573
142,0.8495259,-0.3713439,0.38870785,0.6849042,0.601641,0.35084906,-0.4040268,-0.24250852,0.6803269,0.5641339,0.45991862,-0.5417074,-0.28269124,-0.03774073,-0.08506801,-0.39973217
143,0.77940804,-0.29247186,0.28527498,0.5679774,0.55462235,0.25633067,-0.31447202,-0.24250852,0.6234287,0.4291148,0.36125463,-0.49465206,-0.28269124,-0.03774073,-0.08506801,-0.3054085
144,0.7527859,-0.23986404,0.21577874,0.49276027,0.5384464,0.19168147,-0.25455847,-0.24250852,0.60339886,0.33981994,0.29618883,-0.47740534,-0.28269124,-0.03774073,-0.08506801,-0.24129234
145,0.81590456,-0.18673903,0.14335907,0.42952824,0.59029675,0.1196498,-0.19313598,-0.24250852,0.6634231,0.2536114,0.23445956,-0.52308476,-0.28269124,-0.03774073,-0.08506801,-0.17139891
146,0.7563033,-0.16411757,0.114211164,0.3904257,0.54722154,0.095181175,-0.16747208,-0.24250852,0.61156493,0.21277349,0.20434155,-0.48172346,-0.28269124,-0.03774073,-0.08506801,-0.1459659
147,0.78523886,-0.18754038,0.14477928,0.42624983,0.5672786,0.12252999,-0.1939904,-0.24250852,0.63568354,0.2532618,0.23399983,-0.5014097,-0.28269124,-0.03774073,-0.08506801,-0.17352258
148,0.82949036,-0.16410333,0.112206444,0.40059757,0.6026228,0.08933098,-0.16661566,-0.24250852,0.6766133,0.21560599,0.20724586,-0.53300226,-0.28269124,-0.03774073,-0.08506801,-0.14142986
149,0.72185236,-0.1383579,0.08030696,0.35071477,0.52354205,0.064915515,-0.13790978,-0.24250852,0.5824177,0.16805509,0.17180617,-0.45807016,-0.28269124,-0.03774073,-0.08506801,-0.11527309
150,0.73482376,-0.11200256,0.04473493,0.31679276,0.5354894,0.030507145,-0.10751375,-0.24250852,0.5957829,0.124473125,0.14044715,-0.46782404,-0.28269124,-0.03774073,-0.08506801,-0.08152065
151,0.7727186,-0.061758023,-0.02317248,0.2539158,0.56795055,-0.035825636,-0.049744684,-0.192197,0.6331813,0.041951045,0.08103178,-0.49576503,-0.28269124,-0.03774073,-0.08506801,-0.016775867
152,0.7459613,-0.035635162,-0.057417672,0.21465339,0.549718,-0.06698164,-0.020062894,-0.1426665,0.6111072,-0.0030348473,0.048124332,-0.47768086,-0.28269124,-0.03774073,-0.08506801,0.014395475
153,0.66346014,-0.012671747,-0.08555169,0.17111075,0.4878446,-0.09019006,0.004611897,-0.09479793,0.539177,-0.046005975,0.015175102,-0.42079964,-0.28269124,-0.03774073,-0.08506801,0.038028818
154,0.6793979,-0.08828339,0.015895903,0.27532774,0.49266827,0.004379295,-0.082910664,-0.23459055,0.5484387,0.08095376,0.106402844,-0.43049616,-0.28269124,-0.03774073,-0.08506801,-0.05643492
155,0.5289417,-0.22142644,0.19748546,0.43419087,0.36760336,0.18375134,-0.23731977,-0.24250852,0.40475526,0.29641974,0.26008952,-0.32170722,-0.28269124,-0.03774073,-0.08506801,-0.23117957
156,0.5325704,-0.42968535,0.47539398,0.7171915,0.35398364,0.4469982,-0.47587338,-0.24250852,0.39329264,0.6450821,0.5125372,-0.3188258,-0.28269124,-0.03774073,-0.08506801,-0.49094567
157,0.5229571,-0.35277858,0.3731712,0.61181015,0.35289285,0.35102051,-0.38797182,-0.24250852,0.39047778,0.5165332,0.419477,-0.314105,-0.28269124,-0.03774073,-0.08506801,-0.39598253
158,0.54092115,-0.37227634,0.3993456,0.64108497,0.36490974,0.3750597,-0.4104502,-0.24250852,0.40568033,0.5509726,0.44464675,-0.3263463,-0.28269124,-0.03774073,-0.08506801,-0.42025995
159,0.6513081,-0.4543778,0.50562704,0.7680899,0.44249275,0.47031724,-0.5029216,-0.24250852,0.4979274,0.6927783,0.548901,-0.40137237,-0.28269124,-0.03774073,-0.08506801,-0.5156749
160,0.7604019,-0.42744115,0.46684888,0.7470428,0.52741563,0.42801943,-0.4708118,-0.24250852,0.5970498,0.65254885,0.5212262,-0.47849578,-0.28269124,-0.03774073,-0.08506801,-0.47568572
161,0.8278877,-0.6432488,0.7512555,1.0498067,0.5635302,0.69493306,-0.7154135,-0.24250852,0.6407478,1.0159017,0.78634435,-0.5192989,-0.28269124,-0.03774073,-0.08506801,-0.7386376
162,0.79560876,-0.5608527,0.6422567,0.9337965,0.54581136,0.59350544,-0.62130606,-0.24250852,0.6180518,0.87734044,0.6858549,-0.49880743,-0.28269124,-0.03774073,-0.08506801,-0.6380239
163,0.91050625,-0.53026134,0.59889853,0.9087746,0.63530135,0.5466605,-0.5852383,-0.24250852,0.72301024,0.8318977,0.6544345,-0.58022577,-0.28269124,-0.03774073,-0.08506801,-0.59384745
164,1.0301967,-0.42349556,0.45379242,0.7808501,0.7340679,0.40288267,-0.4620466,-0.24250852,0.83754694,0.6587775,0.53039503,-0.6670731,-0.28269124,-0.03774073,-0.08506801,-0.4542697
165,1.0307875,-0.263813,0.24155466,0.56436104,0.7464237,0.20162995,-0.27992243,-0.24250852,0.8500668,0.3923431,0.33713493,-0.6720046,-0.28269124,-0.03774073,-0.08506801,-0.25626835
166,1.0483494,-0.16057442,0.103563376,0.42683953,0.7676649,0.070018604,-0.16172925,-0.24250852,0.8732443,0.22055042,0.2128724,-0.68710345,-0.28269124,-0.03774073,-0.08506801,-0.12680936
167,1.0466204,-0.057012897,-0.034068123,0.28614223,0.7740727,-0.06026883,-0.043660343,-0.20286238,0.8794829,0.047570784,0.08735934,-0.68881214,-0.28269124,-0.03774073,-0.08506801,0.0014934905
168,1.096602,-0.029663242,-0.07146522,0.2562615,0.81399024,-0.09811348,-0.012082642,-0.15655379,0.92633325,0.004507537,0.05675608,-0.7246691,-0.28269124,-0.03774073,-0.08506801,0.037884697
169,1.0676112,-0.006047101,-0.10221641,0.22024727,0.79393786,-0.12553598,0.014619298,-0.11158782,0.9022787,-0.03612623,0.027020218,-0.7049601,-0.28269124,-0.03774073,-0.08506801,0.06552467
170,0.9828752,-0.07941783,-0.0018071306,0.3079209,0.7239124,-0.02601618,-0.07048557,-0.24203743,0.82184803,0.08350601,0.11257802,-0.6437451,-0.28269124,-0.03774073,-0.08506801,-0.03144963
171,0.9787168,0.043852527,-0.16580684,0.13935323,0.7291844,-0.181927,0.06981071,-0.014664365,0.82685965,-0.124060296,-0.038642,-0.64441186,-0.28269124,-0.03774073,-0.08506801,0.12186537
172,0.818857,-0.39859888,0.4275925,0.71719533,0.57454437,0.38901705,-0.43741515,-0.24250852,0.6522793,0.6089885,0.49088386,-0.52027076,-0.28269124,-0.03774073,-0.08506801,-0.43794844
173,0.8058209,-0.21395378,0.18176468,0.46449098,0.57853395,0.15608582,-0.22642416,-0.24250852,0.6537064,0.2990707,0.26592946,-0.51615715,-0.28269124,-0.03774073,-0.08506801,-0.2084122
174,0.80738896,-0.58967495,0.68062234,0.9745916,0.5523247,0.6294334,-0.65443826,-0.24250852,0.6267184,0.9261944,0.72126424,-0.5063881,-0.28269124,-0.03774073,-0.08506801,-0.67367333
175,0.8106357,-0.5044104,0.5669022,0.85959387,0.56166154,0.5214529,-0.5566577,-0.24250852,0.6358028,0.7842732,0.61872613,-0.5108935,-0.28269124,-0.03774073,-0.08506801,-0.5673233
176,0.7765101,-0.42587408,0.462679,0.74816346,0.54208964,0.42427477,-0.46681568,-0.24250852,0.61068034,0.65108263,0.52195174,-0.48893747,-0.28269124,-0.03774073,-0.08506801,-0.47082418
177,1.0423313,-0.72628117,0.8550928,1.1928235,0.7207359,0.78255814,-0.80683845,-0.24250852,0.824869,1.1631329,0.8963503,-0.66680735,-0.28269124,-0.03774073,-0.08506801,-0.82765496
178,1.0244299,-0.39874983,0.420411,0.7456543,0.7311348,0.37053505,-0.43361175,-0.24250852,0.83333594,0.615463,0.4985615,-0.66366607,-0.28269124,-0.03774073,-0.08506801,-0.42250678
179,0.9299759,-0.4827217,0.5342192,0.84570146,0.6528551,0.4828061,-0.5304711,-0.24250852,0.742471,0.75046766,0.59498453,-0.5951356,-0.28269124,-0.03774073,-0.08506801,-0.53156424
180,0.92487496,-0.75509715,0.8960967,1.2142178,0.62859225,0.8261614,-0.84113455,-0.24250852,0.71724,1.2041506,0.92391944,-0.5838118,-0.28269124,-0.03774073,-0.08506801,-0.86915725
181,0.8560994,-0.8123924,0.97358453,1.281932,0.57216215,0.90293676,-0.9070052,-0.24250852,0.6512098,1.2959607,0.9896017,-0.53389835,-0.28269124,-0.03774073,-0.08506801,-0.94346017
182,0.9412074,-0.93113947,1.1287661,1.4543768,0.627323,1.0453415,-1.0415881,-0.24250852,0.71755445,1.4961749,1.1354687,-0.5901737,-0.28269124,-0.03774073,-0.08506801,-1.0848475
183,0.77533585,-0.75769097,0.9025347,1.1959958,0.51500857,0.8392157,-0.8451726,-0.24250852,0.5828212,1.2004137,0.91925436,-0.4787526,-0.28269124,-0.03774073,-0.08506801,-0.87949634
184,0.7456477,-0.45680255,0.503249,0.7837276,0.51518995,0.46187353,-0.50198895,-0.24250852,0.57876194,0.6971627,0.5540266,-0.46637437,-0.28269124,-0.03774073,-0.08506801,-0.50784355
185,0.6411774,-0.3255571,0.33053875,0.59100807,0.44655153,0.30354708,-0.35251784,-0.24250852,0.4948035,0.4730193,0.3906172,-0.39648786,-0.28269124,-0.03774073,-0.08506801,-0.3498266
186,0.85211307,-0.72910154,0.861731,1.1680704,0.57601273,0.7964606,-0.81087434,-0.24250852,0.6526905,1.155519,0.8880824,-0.5330258,-0.28269124,-0.03774073,-0.08506801,-0.8382827
187,0.7842351,-0.6207868,0.7191259,1.0114967,0.53288126,0.6645434,-0.6876796,-0.24250852,0.59996593,0.9714993,0.7539074,-0.48837918,-0.28269124,-0.03774073,-0.08506801,-0.7072884
188,0.72861576,-0.5090111,0.5719024,0.8520914,0.49925968,0.527671,-0.5605671,-0.24250852,0.55869544,0.782727,0.616438,-0.4525012,-0.28269124,-0.03774073,-0.08506801,-0.5717587
189,0.8093717,-0.19658996,0.15403192,0.4390508,0.5833514,0.12666531,-0.20323884,-0.24250852,0.6533395,0.26317614,0.2402069,-0.51788074,-0.28269124,-0.03774073,-0.08506801,-0.17852801
190,0.7542907,-0.19663967,0.15585306,0.43107554,0.54105383,0.13091902,-0.20432377,-0.24250852,0.6043912,0.2606939,0.23735122,-0.47947523,-0.28269124,-0.03774073,-0.08506801,-0.1821648
191,0.7095795,-0.14302301,0.086292006,0.35186112,0.5105517,0.067063,-0.14425234,-0.24250852,0.5689198,0.16938731,0.17015979,-0.44991833,-0.28269124,-0.03774073,-0.08506801,-0.11901912
192,0.77316344,-0.09206421,0.01749385,0.2912491,0.5615729,-0.0019039848,-0.08622497,-0.24142991,0.62961864,0.08665707,0.11026574,-0.4962559,-0.28269124,-0.03774073,-0.08506801,-0.05273008
193,0.7694122,-0.22090934,0.18968527,0.46561977,0.5486821,0.1616315,-0.23389708,-0.24250852,0.6173216,0.30241805,0.26648125,-0.4902785,-0.28269124,-0.03774073,-0.08506801,-0.21400145
194,0.795856,-0.32680917,0.32998836,0.6130634,0.5607379,0.29338944,-0.35457987,-0.24250852,0.6331571,0.48057264,0.39599293,-0.5058892,-0.28269124,-0.03774073,-0.08506801,-0.34414583
195,0.7571874,-0.37977678,0.4018198,0.679255,0.5269429,0.36326873,-0.41590375,-0.24250852,0.59497833,0.5673009,0.45806712,-0.4775106,-0.28269124,-0.03774073,-0.08506801,-0.41262513
196,0.7601804,-0.5183981,0.58618623,0.86749554,0.5184316,0.53790015,-0.57437146,-0.24250852,0.5873596,0.79844546,0.6254506,-0.4758275,-0.28269124,-0.03774073,-0.08506801,-0.58459955
197,0.6708757,-0.4325669,0.4745864,0.73889655,0.45753995,0.4369958,-0.47732645,-0.24250852,0.5145424,0.65231067,0.518654,-0.4156333,-0.28269124,-0.03774073,-0.08506801,-0.48383045
198,0.7456964,-0.16922551,0.123083815,0.3915069,0.5326888,0.09903471,-0.1769371,-0.24250852,0.60091895,0.21504928,0.2015524,-0.47586557,-0.28269124,-0.03774073,-0.08506801,-0.15317413
199,0.9220056,-0.14431162,0.08602191,0.3821717,0.6672391,0.054384474,-0.1473871,-0.24250852,0.76012486,0.18071865,0.17819169,-0.60045975,-0.28269124,-0.03774073,-0.08506801,-0.11262924
200,0.9233294,-0.24645607,0.22231099,0.52147436,0.66086566,0.18413185,-0.26410922,-0.24250852,0.7543536,0.35263178,0.30313575,-0.59858274,-0.28269124,-0.03774073,-0.08506801,-0.2403213
201,0.7818778,-0.17076103,0.12499977,0.39867252,0.55932933,0.09907146,-0.17912674,-0.24250852,0.63368726,0.21962896,0.20488933,-0.501508,-0.28269124,-0.03774073,-0.08506801,-0.15418671
202,0.8803452,-0.040273767,-0.050954215,0.23543647,0.64348435,-0.072920874,-0.029358843,-0.15580544,0.73115766,0.0058016176,0.050845608,-0.5742463,-0.28269124,-0.03774073,-0.08506801,0.013398136
203,0.85479623,0.013470732,-0.121302076,0.15895417,0.62782705,-0.13827275,0.031265333,-0.057014473,0.7127738,-0.08465731,-0.015276344,-0.5580262,-0.28269124,-0.03774073,-0.08506801,0.07789418
204,0.75216115,-0.14200102,0.0891534,0.3554226,0.53768724,0.066583954,-0.14819103,-0.24250852,0.6106152,0.1714174,0.16874994,-0.48214543,-0.28269124,-0.03774073,-0.08506801,-0.1226401
205,0.779456,-0.3268632,0.33496794,0.6100993,0.5440777,0.29836378,-0.35947016,-0.24250852,0.62175184,0.4818191,0.39393887,-0.4963476,-0.28269124,-0.03774073,-0.08506801,-0.35151622
206,0.6519798,-0.43367007,0.48010987,0.7372581,0.439872,0.44290915,-0.48247507,-0.24250852,0.5002482,0.6549644,0.51822096,-0.40389296,-0.28269124,-0.03774073,-0.08506801,-0.49143344
207,0.55517626,-0.43729654,0.48754498,0.72801477,0.36555433,0.45446792,-0.48804963,-0.24250852,0.41360414,0.6560605,0.51732486,-0.33612397,-0.28269124,-0.03774073,-0.08506801,-0.50154364
208,0.3949057,-0.46533242,0.5284666,0.7433654,0.24227364,0.5014761,-0.521359,-0.24250852,0.2683268,0.6955297,0.54413843,-0.22284709,-0.28269124,-0.03774073,-0.08506801,-0.54497063
209,0.5740374,-0.43454444,0.48337635,0.7268335,0.37999362,0.44930026,-0.4846621,-0.24250852,0.43050584,0.6521558,0.51468873,-0.3494272,-0.28269124,-0.03774073,-0.08506801,-0.49688208
210,0.45023903,-0.30284697,0.3109037,0.5308113,0.2965247,0.29224858,-0.3351926,-0.24250852,0.3296511,0.42672843,0.349977,-0.26613507,-0.28269124,-0.03774073,-0.08506801,-0.3399656
211,0.47742054,-0.2495795,0.23945723,0.46227273,0.32092392,0.22295022,-0.27424082,-0.24250852,0.35783646,0.33883658,0.28643546,-0.28673843,-0.28269124,-0.03774073,-0.08506801,-0.2723306
212,0.50595134,-0.19614166,0.1680744,0.3934202,0.3458185,0.15331739,-0.21349661,-0.24250852,0.38734928,0.25050774,0.22222582,-0.30848318,-0.28269124,-0.03774073,-0.08506801,-0.20473208
213,0.5680449,-0.19877407,0.17014155,0.40547565,0.39222118,0.15184276,-0.21615347,-0.24250852,0.4424838,0.25717133,0.22749761,-0.35205853,-0.28269124,-0.03774073,-0.08506801,-0.20449032
214,0.37195385,-0.20011832,0.17672445,0.379502,0.24354655,0.16806693,-0.21964084,-0.24250852,0.26743242,0.25060043,0.22031522,-0.21453482,-0.28269124,-0.03774073,-0.08506801,-0.21720338
215,0.39130294,-0.43837786,0.49344265,0.7057027,0.24037607,0.4677475,-0.49156383,-0.24250852,0.2673867,0.6499355,0.51021856,-0.2215011,-0.28269124,-0.03774073,-0.08506801,-0.5124751
216,0.49117976,-0.43729278,0.4897609,0.7184848,0.31608295,0.45929018,-0.4894841,-0.24250852,0.35678673,0.6529117,0.5135874,-0.291617,-0.28269124,-0.03774073,-0.08506801,-0.50586003
217,0.47206095,-0.4106136,0.4549917,0.67948115,0.30330238,0.42717013,-0.45949918,-0.24250852,0.3418494,0.6075128,0.48023024,-0.27907923,-0.28269124,-0.03774073,-0.08506801,-0.47412702
218,0.35922527,-0.38418192,0.42288914,0.62782365,0.21978258,0.40270594,-0.4306545,-0.24250852,0.24346976,0.55882215,0.44354168,-0.2007768,-0.28269124,-0.03774073,-0.08506801,-0.44821617
219,0.1669995,-0.385409,0.42936254,0.6021378,0.07383012,0.4185094,-0.43414322,-0.24250852,0.07193402,0.5521658,0.43619907,-0.06604549,-0.248491,-0.03774073,-0.08506801,-0.46071762
220,0.20013592,-0.09285266,0.039335057,0.2101961,0.12121335,0.04720864,-0.09971522,-0.21482939,0.123232156,0.0654227,0.083835386,-0.097363055,-0.28269124,-0.03774073,-0.08506801,-0.09564016
221,0.15759003,-0.11893708,0.07553663,0.23963784,0.086764745,0.083819084,-0.13031611,-0.24250852,0.08375205,0.1075394,0.11370432,-0.06696812,-0.25265568,-0.03774073,-0.08506801,-0.13116382
222,0.23044053,0.31361923,-0.31449208,-0.3371145,0.17504796,-0.4684222,0.3650963,0.5280361,0.17961104,-0.28543982,-0.40803674,-0.1296237,-0.28269124,-0.03774073,-0.08506801,0.41218016
223,0.32488492,0.21537788,-0.31449208,-0.19008647,0.23903392,-0.35039574,0.25332907,0.3406994,0.2574357,-0.28543982,-0.2838807,-0.19335549,-0.28269124,-0.03774073,-0.08506801,0.29406616
224,0.29967132,0.44162425,-0.31449208,-0.5007903,0.23710398,-0.6344912,0.51170194,0.75734395,0.25111,-0.28543982,-0.5598132,-0.18176985,-0.28269124,-0.03774073,-0.08506801,0.574627
225,0.3411239,0.43914485,-0.31449208,-0.49159694,0.2681777,-0.63430756,0.50912863,0.7505509,0.28797758,-0.28543982,-0.555124,-0.21081322,-0.28269124,-0.03774073,-0.08506801,0.5737491
226,0.27036032,0.09048297,-0.2049984,-0.027858855,0.18792997,-0.18701589,0.10922758,0.11290093,0.20086908,-0.23572354,-0.13380556,-0.15206514,-0.28269124,-0.03774073,-0.08506801,0.13360389
227,0.17370704,-0.11744359,0.07524901,0.24096486,0.09863764,0.08414816,-0.1300586,-0.24250852,0.100473754,0.10889556,0.11470392,-0.07889942,-0.27326787,-0.03774073,-0.08506801,-0.13216601
228,0.074565195,-0.14316815,0.11265868,0.262175,0.021410333,0.12512563,-0.16098563,-0.24250852,0.010909366,0.14853047,0.14215255,-0.008888958,-0.15235464,-0.03774073,-0.08506801,-0.17104013
229,0.10419327,0.19336705,-0.31449208,-0.18993448,0.06963824,-0.3015061,0.2238252,0.30735987,0.062074278,-0.28543982,-0.26393554,-0.03882519,-0.20793416,-0.03774073,-0.08506801,0.24896954
230,0.10199484,0.44685858,-0.31449208,-0.5340804,0.08734355,-0.6212075,0.51347077,0.77161694,0.07856544,-0.28543982,-0.5713239,-0.044144485,-0.22022226,-0.03774073,-0.08506801,0.564259
231,0.15058866,0.47520462,-0.31449208,-0.5656378,0.1255482,-0.6595948,0.5453692,0.8189754,0.1248104,-0.28543982,-0.6034137,-0.07940026,-0.28045252,-0.03774073,-0.08506801,0.60069907
232,0.107896194,0.4965493,-0.31449208,-0.6006872,0.09427821,-0.6826782,0.56865805,0.860441,0.08876055,-0.28543982,-0.6314194,-0.05029882,-0.23017412,-0.03774073,-0.08506801,0.6239355
233,0.07031886,0.39774016,-0.31449208,-0.4717133,0.05783423,-0.55397975,0.45458362,0.6799038,0.04894675,-0.28543982,-0.51270795,-0.021600284,-0.17911795,-0.03774073,-0.08506801,0.49727058
234,0.03236349,0.44853887,-0.31449208,-0.545871,0.03267984,-0.6145723,0.5117797,0.7743475,0.019278986,-0.28543982,-0.5757424,0.003449509,-0.13636103,-0.03774073,-0.08506801,0.55745316
235,-0.13958396,0.47538325,-0.31449208,-0.6063618,-0.09584546,-0.6345833,0.54009223,0.8322539,-0.1313725,-0.28543982,-0.6153596,0.12301825,0.0695802,-0.03774073,-0.08506801,0.5797659
236,-0.09495375,0.4769985,-0.31449208,-0.6021254,-0.062422063,-0.6390079,0.54163814,0.8311816,-0.090729274,-0.28543982,-0.6150792,0.09137661,0.01554442,-0.03774073,-0.08506801,0.5829939
237,-0.09544764,0.37892577,-0.31449208,-0.46885672,-0.07090241,-0.5136474,0.42850035,0.6492448,-0.0971429,-0.28543982,-0.49550852,0.09394156,0.02174853,-0.03774073,-0.08506801,0.45885637
238,0.093062215,0.25221673,-0.31449208,-0.27053726,0.06093565,-0.36669457,0.28418547,0.40472013,0.06273331,-0.28543982,-0.3340017,-0.03538339,-0.198175,-0.03774073,-0.08506801,0.3099877
239,0.13630271,0.38213187,-0.31449208,-0.4403917,0.10402643,-0.5338015,0.43336767,0.6394325,0.1107457,-0.28543982,-0.4890052,-0.069099344,-0.25824866,-0.03774073,-0.08506801,0.4742012
240,0.28572217,0.23142837,-0.31449208,-0.21477257,0.20496283,-0.3536499,0.26166174,0.35305163,0.23391907,-0.28543982,-0.29954723,-0.17018683,-0.28269124,-0.03774073,-0.08506801,0.29354137
241,0.4706977,0.35853195,-0.31449208,-0.3612567,0.35479993,-0.5284905,0.40900347,0.5755079,0.40773198,-0.28543982,-0.4459234,-0.30323043,-0.28269124,-0.03774073,-0.08506801,0.46288118
242,0.3033694,0.09771313,-0.20802107,-0.031212546,0.20977801,-0.18910964,0.11141451,0.1116695,0.23765795,-0.23837185,-0.13748246,-0.17794326,-0.28269124,-0.03774073,-0.08506801,0.13233738
